"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"11587","11587","Chocolate Cake","Cherry Tart","Lemon Tart","Apricot Croissant","","","",""
"11588","11588","Cherry Soda","","","","","","",""
"11589","11589","Chocolate Cake","Apple Tart","Blueberry Tart","","","","",""
"11590","11590","Casino Cake","Opera Cake","Raspberry Cookie","Apricot Croissant","","","",""
"11591","11591","Strawberry Cake","","","","","","",""
"11592","11592","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11593","11593","Casino Cake","Vanilla Eclair","Napoleon Cake","Lemon Cookie","Apricot Danish","Lemon Lemonade","Hot Coffee",""
"11594","11594","Cherry Tart","Cheese Croissant","Orange Juice","","","","",""
"11595","11595","Blueberry Danish","","","","","","",""
"11596","11596","Chocolate Cake","Lemon Cake","Blueberry Tart","Chocolate Tart","Marzipan Cookie","Cheese Croissant","",""
"11597","11597","Almond Bear Claw","Raspberry Lemonade","","","","","",""
"11598","11598","Strawberry Cake","Napoleon Cake","Walnut Cookie","Lemon Lemonade","","","",""
"11599","11599","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"11600","11600","Bottled Water","Cherry Soda","","","","","",""
"11601","11601","Chocolate Tart","Vanilla Frappuccino","","","","","",""
"11602","11602","Strawberry Cake","Napoleon Cake","Marzipan Cookie","Almond Croissant","Cheese Croissant","Single Espresso","",""
"11603","11603","Coffee Eclair","Blackberry Tart","","","","","",""
"11604","11604","Chocolate Cake","Raspberry Lemonade","","","","","",""
"11605","11605","Apple Pie","Hot Coffee","","","","","",""
"11606","11606","Opera Cake","Apple Croissant","Almond Bear Claw","Chocolate Coffee","Cherry Soda","","",""
"11607","11607","Chocolate Eclair","Vanilla Meringue","Chocolate Coffee","","","","",""
"11608","11608","Chocolate Cake","Tuile Cookie","","","","","",""
"11609","11609","Opera Cake","Almond Croissant","Apricot Croissant","","","","",""
"11610","11610","Lemon Cake","Berry Tart","Blackberry Tart","Ganache Cookie","Marzipan Cookie","","",""
"11611","11611","Chocolate Meringue","Apple Croissant","Orange Juice","","","","",""
"11612","11612","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"11613","11613","Apricot Tart","Single Espresso","","","","","",""
"11614","11614","Chocolate Eclair","Cherry Tart","Pecan Tart","Green Tea","","","",""
"11615","11615","Lemon Cake","Casino Cake","Hot Coffee","","","","",""
"11616","11616","Cherry Tart","Ganache Cookie","Bottled Water","","","","",""
"11617","11617","Almond Tart","Berry Tart","Apple Danish","","","","",""
"11618","11618","Apricot Croissant","Almond Bear Claw","","","","","",""
"11619","11619","Napoleon Cake","Green Tea","","","","","",""
"11620","11620","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11621","11621","Vanilla Meringue","","","","","","",""
"11622","11622","Cherry Tart","Almond Bear Claw","Vanilla Frappuccino","","","","",""
"11623","11623","Apricot Tart","Ganache Cookie","Marzipan Cookie","Tuile Cookie","Walnut Cookie","Almond Twist","Almond Bear Claw","Blueberry Danish"
"11624","11624","Chocolate Cake","Coffee Eclair","Apricot Croissant","Cheese Croissant","","","",""
"11625","11625","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11626","11626","Chocolate Tart","Tuile Cookie","Cheese Croissant","Almond Twist","Blueberry Danish","","",""
"11627","11627","Truffle Cake","Vanilla Meringue","Walnut Cookie","Hot Coffee","","","",""
"11628","11628","Lemon Lemonade","","","","","","",""
"11629","11629","Lemon Cake","Lemon Tart","","","","","",""
"11630","11630","Cherry Tart","Cheese Croissant","Chocolate Croissant","Apricot Danish","Green Tea","Bottled Water","Cherry Soda",""
"11631","11631","Raspberry Cookie","Marzipan Cookie","Tuile Cookie","Raspberry Lemonade","","","",""
"11632","11632","Strawberry Cake","Berry Tart","Bottled Water","","","","",""
"11633","11633","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11634","11634","Casino Cake","Orange Juice","Cherry Soda","","","","",""
"11635","11635","Coffee Eclair","Cherry Tart","Marzipan Cookie","Walnut Cookie","Chocolate Croissant","Apricot Danish","",""
"11636","11636","Berry Tart","Marzipan Cookie","Tuile Cookie","","","","",""
"11637","11637","Apple Tart","Apple Croissant","Apple Danish","Chocolate Coffee","Cherry Soda","","",""
"11638","11638","Strawberry Cake","Napoleon Cake","Orange Juice","","","","",""
"11639","11639","Vanilla Eclair","","","","","","",""
"11640","11640","Marzipan Cookie","Almond Croissant","Cheese Croissant","Chocolate Coffee","","","",""
"11641","11641","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11642","11642","Chocolate Eclair","Almond Tart","Apple Tart","Apricot Croissant","Chocolate Coffee","","",""
"11643","11643","Lemon Tart","Orange Juice","","","","","",""
"11644","11644","Berry Tart","Blackberry Tart","Blueberry Danish","Bottled Water","","","",""
"11645","11645","Truffle Cake","Gongolais Cookie","","","","","",""
"11646","11646","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"11647","11647","Strawberry Cake","Almond Tart","Berry Tart","Lemon Tart","Marzipan Cookie","","",""
"11648","11648","Chocolate Eclair","Apricot Tart","Almond Bear Claw","Hot Coffee","","","",""
"11649","11649","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"11650","11650","Truffle Cake","Gongolais Cookie","","","","","",""
"11651","11651","Truffle Cake","Gongolais Cookie","","","","","",""
"11652","11652","Apple Pie","Ganache Cookie","Marzipan Cookie","Apple Croissant","","","",""
"11653","11653","Truffle Cake","Blueberry Tart","Lemon Tart","Lemon Cookie","Cherry Soda","","",""
"11654","11654","Chocolate Eclair","Napoleon Cake","Gongolais Cookie","Bottled Water","","","",""
"11655","11655","Almond Tart","Cherry Tart","Ganache Cookie","Gongolais Cookie","Hot Coffee","","",""
"11656","11656","Apple Pie","","","","","","",""
"11657","11657","Napoleon Cake","Apricot Tart","Almond Twist","","","","",""
"11658","11658","Coffee Eclair","Blackberry Tart","Chocolate Meringue","Vanilla Meringue","","","",""
"11659","11659","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11660","11660","Lemon Tart","Raspberry Cookie","Cheese Croissant","Orange Juice","","","",""
"11661","11661","Casino Cake","Coffee Eclair","Blackberry Tart","Chocolate Croissant","","","",""
"11662","11662","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"11663","11663","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"11664","11664","Casino Cake","Coffee Eclair","Lemon Lemonade","","","","",""
"11665","11665","Opera Cake","Chocolate Tart","","","","","",""
"11666","11666","Strawberry Cake","Lemon Tart","Chocolate Coffee","","","","",""
"11667","11667","Casino Cake","Tuile Cookie","Cheese Croissant","","","","",""
"11668","11668","Chocolate Cake","Casino Cake","Opera Cake","Lemon Tart","Apricot Croissant","Chocolate Coffee","",""
"11669","11669","Lemon Cake","Lemon Tart","Raspberry Lemonade","","","","",""
"11670","11670","Casino Cake","Strawberry Cake","Napoleon Cake","Apple Pie","Raspberry Cookie","Marzipan Cookie","Chocolate Croissant",""
"11671","11671","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"11672","11672","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11673","11673","Berry Tart","Bottled Water","","","","","",""
"11674","11674","Strawberry Cake","Vanilla Eclair","Napoleon Cake","Apricot Tart","Chocolate Tart","Almond Twist","",""
"11675","11675","Cherry Tart","Chocolate Meringue","Almond Bear Claw","","","","",""
"11676","11676","Berry Tart","Hot Coffee","","","","","",""
"11677","11677","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11678","11678","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11679","11679","Vanilla Eclair","Apple Tart","Blueberry Tart","Vanilla Meringue","Vanilla Frappuccino","","",""
"11680","11680","Apricot Danish","Apple Danish","Almond Twist","","","","",""
"11681","11681","Blueberry Tart","Chocolate Tart","Apricot Danish","","","","",""
"11682","11682","Blueberry Tart","Single Espresso","","","","","",""
"11683","11683","Chocolate Cake","Lemon Cake","Lemon Cookie","Orange Juice","","","",""
"11684","11684","Strawberry Cake","Apple Pie","Marzipan Cookie","Cheese Croissant","Apricot Danish","Orange Juice","",""
"11685","11685","Marzipan Cookie","Tuile Cookie","Cheese Croissant","Green Tea","","","",""
"11686","11686","Cherry Tart","Ganache Cookie","Apple Danish","Vanilla Frappuccino","","","",""
"11687","11687","Chocolate Cake","Lemon Cake","Casino Cake","Gongolais Cookie","Chocolate Coffee","Cherry Soda","",""
"11688","11688","Casino Cake","Apple Pie","Blackberry Tart","Blueberry Tart","Walnut Cookie","Apricot Croissant","Single Espresso",""
"11689","11689","Strawberry Cake","Chocolate Tart","Green Tea","","","","",""
"11690","11690","Coffee Eclair","Apricot Tart","Blackberry Tart","Chocolate Meringue","Apple Croissant","Almond Twist","Cherry Soda","Single Espresso"
"11691","11691","Chocolate Cake","Truffle Cake","Apple Danish","Chocolate Coffee","","","",""
"11692","11692","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"11693","11693","Strawberry Cake","Vanilla Eclair","Almond Tart","Vanilla Meringue","Walnut Cookie","","",""
"11694","11694","Chocolate Cake","Strawberry Cake","Almond Croissant","Orange Juice","Cherry Soda","","",""
"11695","11695","Chocolate Cake","Berry Tart","Lemon Lemonade","Bottled Water","","","",""
"11696","11696","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"11697","11697","Lemon Cake","Casino Cake","Strawberry Cake","Cherry Soda","","","",""
"11698","11698","Casino Cake","Coffee Eclair","Apricot Tart","Pecan Tart","Gongolais Cookie","Chocolate Coffee","",""
"11699","11699","Strawberry Cake","","","","","","",""
"11700","11700","Coffee Eclair","Apple Pie","Lemon Tart","Apple Croissant","Apricot Croissant","Almond Twist","Hot Coffee",""
"11701","11701","Blackberry Tart","Gongolais Cookie","","","","","",""
"11702","11702","Chocolate Cake","Casino Cake","Chocolate Coffee","Vanilla Frappuccino","","","",""
"11703","11703","Vanilla Eclair","Pecan Tart","Cheese Croissant","","","","",""
"11704","11704","Lemon Cake","Lemon Tart","","","","","",""
"11705","11705","Napoleon Cake","Chocolate Meringue","Marzipan Cookie","Tuile Cookie","Green Tea","Vanilla Frappuccino","",""
"11706","11706","Berry Tart","","","","","","",""
"11707","11707","Almond Tart","Cheese Croissant","Orange Juice","","","","",""
"11708","11708","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"11709","11709","Cherry Soda","","","","","","",""
"11710","11710","Lemon Cake","Almond Tart","Chocolate Tart","Tuile Cookie","","","",""
"11711","11711","Berry Tart","Bottled Water","","","","","",""
"11712","11712","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11713","11713","Strawberry Cake","Chocolate Eclair","Apple Tart","","","","",""
"11714","11714","Chocolate Cake","Truffle Cake","Coffee Eclair","Chocolate Meringue","Almond Twist","","",""
"11715","11715","Lemon Cookie","Apricot Danish","","","","","",""
"11716","11716","Lemon Cake","Tuile Cookie","Cheese Croissant","Blueberry Danish","","","",""
"11717","11717","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11718","11718","Chocolate Cake","Strawberry Cake","Napoleon Cake","Vanilla Meringue","Tuile Cookie","Orange Juice","Chocolate Coffee",""
"11719","11719","Marzipan Cookie","Tuile Cookie","","","","","",""
"11720","11720","Truffle Cake","Chocolate Eclair","Gongolais Cookie","Vanilla Meringue","","","",""
"11721","11721","Strawberry Cake","Almond Tart","Cherry Soda","","","","",""
"11722","11722","Vanilla Eclair","Ganache Cookie","Cheese Croissant","Orange Juice","","","",""
"11723","11723","Lemon Cake","Chocolate Tart","Lemon Tart","Walnut Cookie","Cheese Croissant","Blueberry Danish","Vanilla Frappuccino",""
"11724","11724","Opera Cake","Apricot Tart","Chocolate Croissant","Almond Bear Claw","","","",""
"11725","11725","Opera Cake","Coffee Eclair","Almond Tart","Blueberry Tart","Lemon Tart","Orange Juice","Bottled Water","Hot Coffee"
"11726","11726","Cheese Croissant","Chocolate Croissant","Orange Juice","","","","",""
"11727","11727","Marzipan Cookie","Tuile Cookie","Green Tea","","","","",""
"11728","11728","Raspberry Lemonade","Vanilla Frappuccino","","","","","",""
"11729","11729","Vanilla Eclair","Apricot Croissant","","","","","",""
"11730","11730","Coffee Eclair","Apricot Tart","Blackberry Tart","Single Espresso","","","",""
"11731","11731","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11732","11732","Truffle Cake","Apricot Danish","Almond Twist","","","","",""
"11733","11733","Strawberry Cake","Napoleon Cake","","","","","",""
"11734","11734","Cheese Croissant","Orange Juice","","","","","",""
"11735","11735","Walnut Cookie","","","","","","",""
"11736","11736","Blackberry Tart","Marzipan Cookie","Apricot Croissant","Lemon Lemonade","","","",""
"11737","11737","Pecan Tart","Almond Twist","Hot Coffee","","","","",""
"11738","11738","Truffle Cake","Gongolais Cookie","Chocolate Croissant","","","","",""
"11739","11739","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"11740","11740","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"11741","11741","Cheese Croissant","Orange Juice","","","","","",""
"11742","11742","Blueberry Tart","Ganache Cookie","Tuile Cookie","Orange Juice","","","",""
"11743","11743","Napoleon Cake","Apple Croissant","","","","","",""
"11744","11744","Strawberry Cake","Napoleon Cake","","","","","",""
"11745","11745","Apple Tart","Pecan Tart","Marzipan Cookie","Tuile Cookie","","","",""
"11746","11746","Chocolate Eclair","Chocolate Tart","Walnut Cookie","Almond Twist","Vanilla Frappuccino","","",""
"11747","11747","Almond Tart","Cheese Croissant","Orange Juice","","","","",""
"11748","11748","Truffle Cake","Gongolais Cookie","","","","","",""
"11749","11749","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11750","11750","Chocolate Meringue","Cherry Soda","","","","","",""
"11751","11751","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11752","11752","Berry Tart","Apple Croissant","","","","","",""
"11753","11753","Napoleon Cake","Blackberry Tart","Single Espresso","","","","",""
"11754","11754","Apple Tart","Apple Danish","","","","","",""
"11755","11755","Blueberry Tart","Cheese Croissant","Orange Juice","Bottled Water","Cherry Soda","","",""
"11756","11756","Coffee Eclair","Blackberry Tart","Lemon Cookie","Single Espresso","","","",""
"11757","11757","Vanilla Eclair","Raspberry Cookie","","","","","",""
"11758","11758","Blackberry Tart","Ganache Cookie","Tuile Cookie","Almond Twist","","","",""
"11759","11759","Apple Pie","Blueberry Tart","Gongolais Cookie","Raspberry Lemonade","Green Tea","","",""
"11760","11760","Napoleon Cake","Berry Tart","Chocolate Meringue","Chocolate Croissant","Raspberry Lemonade","","",""
"11761","11761","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11762","11762","Opera Cake","Berry Tart","Lemon Tart","Bottled Water","","","",""
"11763","11763","Lemon Cookie","Apricot Croissant","","","","","",""
"11764","11764","Chocolate Eclair","Berry Tart","Chocolate Tart","Gongolais Cookie","Vanilla Meringue","Marzipan Cookie","Green Tea","Cherry Soda"
"11765","11765","Truffle Cake","Apple Tart","Apricot Tart","Chocolate Tart","Apricot Danish","Orange Juice","Chocolate Coffee","Cherry Soda"
"11766","11766","Truffle Cake","Gongolais Cookie","Raspberry Cookie","","","","",""
"11767","11767","Lemon Cake","Chocolate Eclair","Lemon Tart","Hot Coffee","","","",""
"11768","11768","Chocolate Cake","Strawberry Cake","Vanilla Eclair","Apple Tart","Apple Danish","","",""
"11769","11769","Berry Tart","Bottled Water","","","","","",""
"11770","11770","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11771","11771","Blueberry Tart","Cheese Croissant","Orange Juice","","","","",""
"11772","11772","Opera Cake","Blackberry Tart","Cherry Tart","Raspberry Cookie","Walnut Cookie","","",""
"11773","11773","Casino Cake","Chocolate Eclair","Lemon Cookie","Cherry Soda","","","",""
"11774","11774","Strawberry Cake","Napoleon Cake","Cherry Tart","","","","",""
"11775","11775","Berry Tart","Apple Danish","Bottled Water","","","","",""
"11776","11776","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11777","11777","Napoleon Cake","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","",""
"11778","11778","Berry Tart","Bottled Water","","","","","",""
"11779","11779","Truffle Cake","Gongolais Cookie","","","","","",""
"11780","11780","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11781","11781","Truffle Cake","Blueberry Tart","Single Espresso","","","","",""
"11782","11782","Berry Tart","Cherry Tart","Cheese Croissant","","","","",""
"11783","11783","Berry Tart","Blueberry Tart","Cherry Tart","Vanilla Meringue","Bottled Water","","",""
"11784","11784","Coffee Eclair","Berry Tart","Raspberry Cookie","Cheese Croissant","Bottled Water","","",""
"11785","11785","Opera Cake","Napoleon Cake","Marzipan Cookie","Tuile Cookie","Cheese Croissant","","",""
"11786","11786","Gongolais Cookie","Chocolate Meringue","Apricot Danish","Blueberry Danish","","","",""
"11787","11787","Cherry Tart","Walnut Cookie","","","","","",""
"11788","11788","Apricot Tart","Blackberry Tart","Blueberry Tart","Chocolate Croissant","","","",""
"11789","11789","Berry Tart","Cheese Croissant","Orange Juice","","","","",""
"11790","11790","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11791","11791","Opera Cake","Cherry Tart","Gongolais Cookie","Bottled Water","","","",""
"11792","11792","Marzipan Cookie","","","","","","",""
"11793","11793","Chocolate Cake","Casino Cake","Vanilla Meringue","Green Tea","Chocolate Coffee","","",""
"11794","11794","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"11795","11795","Casino Cake","Berry Tart","Bottled Water","","","","",""
"11796","11796","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"11797","11797","Chocolate Cake","Lemon Cake","Strawberry Cake","Lemon Tart","","","",""
"11798","11798","Almond Tart","Blueberry Tart","Marzipan Cookie","Apricot Croissant","","","",""
"11799","11799","Coffee Eclair","Apple Pie","Almond Twist","Green Tea","Hot Coffee","","",""
"11800","11800","Strawberry Cake","Napoleon Cake","Raspberry Cookie","Chocolate Croissant","","","",""
"11801","11801","Apple Tart","Cheese Croissant","Vanilla Frappuccino","","","","",""
"11802","11802","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11803","11803","Lemon Cake","Chocolate Eclair","Berry Tart","","","","",""
"11804","11804","Apple Tart","Apple Croissant","Apple Danish","","","","",""
"11805","11805","Lemon Cake","Lemon Tart","","","","","",""
"11806","11806","Casino Cake","Truffle Cake","Coffee Eclair","Apple Pie","Almond Twist","Almond Bear Claw","Hot Coffee",""
"11807","11807","Ganache Cookie","Lemon Cookie","Apricot Danish","","","","",""
"11808","11808","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11809","11809","Chocolate Cake","Casino Cake","Chocolate Tart","Vanilla Meringue","Chocolate Coffee","","",""
"11810","11810","Cheese Croissant","Orange Juice","","","","","",""
"11811","11811","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11812","11812","Marzipan Cookie","Tuile Cookie","","","","","",""
"11813","11813","Gongolais Cookie","Chocolate Croissant","Cherry Soda","","","","",""
"11814","11814","Almond Bear Claw","","","","","","",""
"11815","11815","Marzipan Cookie","Tuile Cookie","","","","","",""
"11816","11816","Lemon Cake","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"11817","11817","Almond Tart","Lemon Tart","Cherry Soda","","","","",""
"11818","11818","Cheese Croissant","Orange Juice","Hot Coffee","","","","",""
"11819","11819","Apple Tart","Berry Tart","Blueberry Tart","Lemon Cookie","Hot Coffee","","",""
"11820","11820","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11821","11821","Chocolate Cake","Strawberry Cake","Almond Tart","Walnut Cookie","Orange Juice","","",""
"11822","11822","Lemon Cake","Blackberry Tart","Blueberry Danish","","","","",""
"11823","11823","Vanilla Eclair","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","",""
"11824","11824","Strawberry Cake","Napoleon Cake","Walnut Cookie","","","","",""
"11825","11825","Strawberry Cake","Apricot Danish","Lemon Lemonade","","","","",""
"11826","11826","Chocolate Eclair","Vanilla Eclair","Napoleon Cake","Lemon Tart","","","",""
"11827","11827","Chocolate Eclair","Vanilla Meringue","Marzipan Cookie","Tuile Cookie","Orange Juice","","",""
"11828","11828","Opera Cake","Coffee Eclair","Blackberry Tart","Green Tea","","","",""
"11829","11829","Truffle Cake","Bottled Water","","","","","",""
"11830","11830","Lemon Tart","Hot Coffee","","","","","",""
"11831","11831","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"11832","11832","Lemon Cake","Blueberry Tart","Apricot Croissant","Hot Coffee","","","",""
"11833","11833","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"11834","11834","Napoleon Cake","Almond Tart","Hot Coffee","","","","",""
"11835","11835","Strawberry Cake","Apple Croissant","","","","","",""
"11836","11836","Blueberry Tart","Marzipan Cookie","Tuile Cookie","Apple Croissant","Apricot Croissant","Apple Danish","Hot Coffee",""
"11837","11837","Truffle Cake","Apricot Tart","Chocolate Croissant","","","","",""
"11838","11838","Blueberry Tart","Lemon Tart","Pecan Tart","Raspberry Cookie","Chocolate Croissant","Almond Bear Claw","Raspberry Lemonade","Cherry Soda"
"11839","11839","Napoleon Cake","Apricot Danish","Lemon Lemonade","Orange Juice","Hot Coffee","","",""
"11840","11840","Truffle Cake","Lemon Tart","Gongolais Cookie","","","","",""
"11841","11841","Blueberry Tart","Tuile Cookie","Apricot Croissant","Cheese Croissant","","","",""
"11842","11842","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11843","11843","Gongolais Cookie","Marzipan Cookie","Blueberry Danish","Hot Coffee","","","",""
"11844","11844","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11845","11845","Cherry Tart","Lemon Cookie","Apricot Danish","Green Tea","Single Espresso","","",""
"11846","11846","Opera Cake","Strawberry Cake","Truffle Cake","Apple Pie","Gongolais Cookie","Apricot Danish","",""
"11847","11847","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11848","11848","Berry Tart","Blueberry Tart","Chocolate Croissant","Lemon Lemonade","","","",""
"11849","11849","Truffle Cake","Apple Pie","Gongolais Cookie","Orange Juice","","","",""
"11850","11850","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"11851","11851","Chocolate Cake","Casino Cake","Almond Tart","Chocolate Coffee","","","",""
"11852","11852","Chocolate Cake","Walnut Cookie","Almond Croissant","Hot Coffee","Single Espresso","","",""
"11853","11853","Almond Croissant","","","","","","",""
"11854","11854","Apricot Croissant","","","","","","",""
"11855","11855","Apple Tart","Ganache Cookie","Chocolate Croissant","Single Espresso","","","",""
"11856","11856","Lemon Cake","Lemon Tart","","","","","",""
"11857","11857","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"11858","11858","Opera Cake","Apple Pie","Berry Tart","Bottled Water","","","",""
"11859","11859","Vanilla Eclair","Cherry Tart","Apricot Danish","","","","",""
"11860","11860","Marzipan Cookie","Almond Bear Claw","Single Espresso","","","","",""
"11861","11861","Casino Cake","Opera Cake","Blackberry Tart","Almond Croissant","Apricot Croissant","Cheese Croissant","Orange Juice",""
"11862","11862","Truffle Cake","Gongolais Cookie","","","","","",""
"11863","11863","Opera Cake","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","","","",""
"11864","11864","Chocolate Eclair","Apple Tart","Gongolais Cookie","","","","",""
"11865","11865","Chocolate Tart","Vanilla Meringue","Almond Bear Claw","Chocolate Coffee","","","",""
"11866","11866","Casino Cake","Strawberry Cake","Blueberry Tart","Cherry Tart","Apricot Croissant","Bottled Water","",""
"11867","11867","Napoleon Cake","Cherry Tart","Lemon Cookie","Apricot Danish","Blueberry Danish","","",""
"11868","11868","Berry Tart","","","","","","",""
"11869","11869","Opera Cake","","","","","","",""
"11870","11870","Vanilla Eclair","Cherry Tart","Apricot Danish","","","","",""
"11871","11871","Berry Tart","Bottled Water","","","","","",""
"11872","11872","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"11873","11873","Truffle Cake","Marzipan Cookie","","","","","",""
"11874","11874","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"11875","11875","Chocolate Cake","Casino Cake","Hot Coffee","Chocolate Coffee","","","",""
"11876","11876","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11877","11877","Strawberry Cake","Napoleon Cake","","","","","",""
"11878","11878","Chocolate Tart","Walnut Cookie","Green Tea","Vanilla Frappuccino","","","",""
"11879","11879","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"11880","11880","Cheese Croissant","","","","","","",""
"11881","11881","Napoleon Cake","Almond Croissant","","","","","",""
"11882","11882","Cheese Croissant","Orange Juice","","","","","",""
"11883","11883","Opera Cake","Vanilla Eclair","Cherry Tart","Apricot Danish","Vanilla Frappuccino","","",""
"11884","11884","Strawberry Cake","Napoleon Cake","Chocolate Croissant","","","","",""
"11885","11885","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"11886","11886","Lemon Cake","Casino Cake","Apple Tart","Lemon Tart","Gongolais Cookie","Raspberry Cookie","Apple Croissant","Orange Juice"
"11887","11887","Chocolate Cake","Chocolate Tart","Chocolate Meringue","Vanilla Frappuccino","","","",""
"11888","11888","Truffle Cake","Vanilla Meringue","Apple Croissant","Apricot Croissant","","","",""
"11889","11889","Opera Cake","Cherry Tart","","","","","",""
"11890","11890","Lemon Cake","Lemon Tart","Gongolais Cookie","Apricot Danish","Cherry Soda","","",""
"11891","11891","Chocolate Meringue","Marzipan Cookie","Orange Juice","Single Espresso","","","",""
"11892","11892","Cherry Tart","Apricot Danish","","","","","",""
"11893","11893","Chocolate Eclair","Berry Tart","Chocolate Croissant","Bottled Water","","","",""
"11894","11894","Strawberry Cake","Napoleon Cake","Lemon Tart","Ganache Cookie","Raspberry Cookie","Apple Danish","Bottled Water",""
"11895","11895","Blackberry Tart","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","",""
"11896","11896","Chocolate Croissant","Blueberry Danish","Raspberry Lemonade","Single Espresso","","","",""
"11897","11897","Lemon Cake","Lemon Tart","","","","","",""
"11898","11898","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"11899","11899","Apple Tart","Almond Croissant","Chocolate Croissant","","","","",""
"11900","11900","Chocolate Cake","Apricot Tart","Berry Tart","Lemon Tart","Vanilla Meringue","Raspberry Lemonade","",""
"11901","11901","Opera Cake","Raspberry Cookie","","","","","",""
"11902","11902","Berry Tart","Bottled Water","","","","","",""
"11903","11903","Coffee Eclair","Blackberry Tart","","","","","",""
"11904","11904","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"11905","11905","Strawberry Cake","Chocolate Eclair","Raspberry Lemonade","","","","",""
"11906","11906","Berry Tart","Blueberry Tart","Marzipan Cookie","Tuile Cookie","Apricot Danish","Raspberry Lemonade","",""
"11907","11907","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"11908","11908","Chocolate Eclair","Vanilla Eclair","Gongolais Cookie","","","","",""
"11909","11909","Berry Tart","","","","","","",""
"11910","11910","Lemon Cookie","Single Espresso","","","","","",""
"11911","11911","Apple Tart","Raspberry Cookie","Walnut Cookie","Apple Danish","Vanilla Frappuccino","","",""
"11912","11912","Apple Pie","Blackberry Tart","","","","","",""
"11913","11913","Casino Cake","Cherry Tart","Apricot Croissant","Cherry Soda","Single Espresso","","",""
