"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"560",560,"Blueberry Tart","Pecan Tart","Marzipan Cookie","Apricot Croissant","Hot Coffee",NA,NA,NA
"561",561,"Casino Cake","Berry Tart","Orange Juice",NA,NA,NA,NA,NA
"562",562,"Strawberry Cake","Napoleon Cake","Ganache Cookie","Green Tea",NA,NA,NA,NA
"563",563,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"564",564,"Raspberry Cookie","Tuile Cookie","Cheese Croissant","Orange Juice",NA,NA,NA,NA
"565",565,"Chocolate Eclair","Chocolate Coffee",NA,NA,NA,NA,NA,NA
"566",566,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"567",567,"Truffle Cake","Napoleon Cake","Berry Tart","Cherry Tart","Lemon Lemonade",NA,NA,NA
"568",568,"Strawberry Cake","Napoleon Cake","Chocolate Croissant",NA,NA,NA,NA,NA
"569",569,"Apricot Tart","Berry Tart","Green Tea","Bottled Water",NA,NA,NA,NA
"570",570,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"571",571,"Blueberry Tart","Apricot Croissant",NA,NA,NA,NA,NA,NA
"572",572,"Chocolate Eclair","Berry Tart","Gongolais Cookie",NA,NA,NA,NA,NA
"573",573,"Chocolate Cake","Almond Tart","Raspberry Lemonade",NA,NA,NA,NA,NA
"574",574,"Chocolate Cake","Cherry Tart","Marzipan Cookie","Apple Croissant","Chocolate Croissant","Almond Twist","Blueberry Danish","Vanilla Frappuccino"
"575",575,"Truffle Cake","Coffee Eclair","Gongolais Cookie",NA,NA,NA,NA,NA
"576",576,"Strawberry Cake","Coffee Eclair",NA,NA,NA,NA,NA,NA
"577",577,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"578",578,"Strawberry Cake","Blackberry Tart",NA,NA,NA,NA,NA,NA
"579",579,"Lemon Cake","Blueberry Tart","Cherry Tart","Pecan Tart","Chocolate Meringue","Walnut Cookie","Apple Danish","Chocolate Coffee"
"580",580,"Apricot Tart","Almond Croissant","Orange Juice",NA,NA,NA,NA,NA
"581",581,"Lemon Cookie","Chocolate Meringue","Apple Croissant",NA,NA,NA,NA,NA
"582",582,"Strawberry Cake","Coffee Eclair","Blackberry Tart","Cherry Tart",NA,NA,NA,NA
"583",583,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"584",584,"Tuile Cookie",NA,NA,NA,NA,NA,NA,NA
"585",585,"Raspberry Cookie","Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA
"586",586,"Bottled Water",NA,NA,NA,NA,NA,NA,NA
"587",587,"Blackberry Tart","Lemon Tart","Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA
"588",588,"Chocolate Cake","Apple Pie","Cherry Tart","Raspberry Cookie","Vanilla Frappuccino",NA,NA,NA
"589",589,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"590",590,"Coffee Eclair","Apple Pie","Almond Twist",NA,NA,NA,NA,NA
"591",591,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"592",592,"Chocolate Eclair","Blueberry Tart","Cheese Croissant","Blueberry Danish","Orange Juice",NA,NA,NA
"593",593,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade",NA,NA,NA,NA
"594",594,"Chocolate Cake","Napoleon Cake","Almond Croissant","Apple Croissant",NA,NA,NA,NA
"595",595,"Lemon Cake","Apricot Croissant","Cherry Soda",NA,NA,NA,NA,NA
"596",596,"Casino Cake","Marzipan Cookie","Tuile Cookie","Green Tea",NA,NA,NA,NA
"597",597,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"598",598,"Apricot Danish",NA,NA,NA,NA,NA,NA,NA
"599",599,"Opera Cake","Almond Tart","Cherry Tart","Apricot Danish",NA,NA,NA,NA
"600",600,"Strawberry Cake","Napoleon Cake","Apple Tart","Cherry Soda",NA,NA,NA,NA
"601",601,"Lemon Cake","Chocolate Eclair","Lemon Tart",NA,NA,NA,NA,NA
"602",602,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"603",603,"Pecan Tart","Gongolais Cookie","Marzipan Cookie",NA,NA,NA,NA,NA
"604",604,"Apricot Tart",NA,NA,NA,NA,NA,NA,NA
"605",605,"Blackberry Tart","Blueberry Tart","Vanilla Meringue",NA,NA,NA,NA,NA
"606",606,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"607",607,"Lemon Tart",NA,NA,NA,NA,NA,NA,NA
"608",608,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"609",609,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"610",610,"Apple Tart","Apple Danish","Almond Twist","Blueberry Danish",NA,NA,NA,NA
"611",611,"Casino Cake","Opera Cake","Almond Tart","Chocolate Croissant",NA,NA,NA,NA
"612",612,"Almond Croissant","Bottled Water",NA,NA,NA,NA,NA,NA
"613",613,"Apricot Tart","Pecan Tart","Gongolais Cookie","Vanilla Frappuccino",NA,NA,NA,NA
"614",614,"Strawberry Cake","Apple Tart","Vanilla Meringue","Hot Coffee",NA,NA,NA,NA
"615",615,"Apricot Tart","Marzipan Cookie","Apricot Danish","Apple Danish",NA,NA,NA,NA
"616",616,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"617",617,"Coffee Eclair","Almond Tart",NA,NA,NA,NA,NA,NA
"618",618,"Lemon Cake","Casino Cake","Chocolate Croissant","Blueberry Danish",NA,NA,NA,NA
"619",619,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"620",620,"Blueberry Danish","Green Tea","Bottled Water",NA,NA,NA,NA,NA
"621",621,"Opera Cake","Berry Tart","Almond Croissant",NA,NA,NA,NA,NA
"622",622,"Casino Cake","Apple Tart","Almond Croissant","Apricot Croissant","Single Espresso",NA,NA,NA
"623",623,"Lemon Cake","Lemon Tart","Apricot Croissant",NA,NA,NA,NA,NA
"624",624,"Almond Tart","Ganache Cookie","Tuile Cookie","Apple Croissant",NA,NA,NA,NA
"625",625,"Napoleon Cake","Chocolate Tart","Marzipan Cookie","Tuile Cookie","Hot Coffee",NA,NA,NA
"626",626,"Almond Tart","Apple Pie","Blueberry Tart","Apricot Croissant",NA,NA,NA,NA
"627",627,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"628",628,"Opera Cake","Cherry Tart","Walnut Cookie","Apricot Danish","Lemon Lemonade",NA,NA,NA
"629",629,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"630",630,"Berry Tart","Chocolate Tart","Walnut Cookie","Bottled Water","Vanilla Frappuccino",NA,NA,NA
"631",631,"Almond Bear Claw",NA,NA,NA,NA,NA,NA,NA
"632",632,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"633",633,"Opera Cake","Cherry Tart","Pecan Tart","Apricot Danish",NA,NA,NA,NA
"634",634,"Chocolate Tart","Walnut Cookie","Green Tea","Vanilla Frappuccino",NA,NA,NA,NA
"635",635,"Chocolate Cake","Chocolate Eclair","Lemon Tart","Vanilla Meringue","Green Tea",NA,NA,NA
"636",636,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"637",637,"Truffle Cake","Ganache Cookie","Vanilla Meringue","Marzipan Cookie","Tuile Cookie","Blueberry Danish","Orange Juice","Single Espresso"
"638",638,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"639",639,"Chocolate Cake","Casino Cake","Almond Croissant","Chocolate Coffee","Vanilla Frappuccino",NA,NA,NA
"640",640,"Truffle Cake","Gongolais Cookie","Cheese Croissant",NA,NA,NA,NA,NA
"641",641,"Berry Tart","Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA
"642",642,"Chocolate Cake","Almond Croissant","Green Tea","Chocolate Coffee",NA,NA,NA,NA
"643",643,"Apple Pie","Chocolate Tart","Apricot Danish","Vanilla Frappuccino",NA,NA,NA,NA
"644",644,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"645",645,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"646",646,"Pecan Tart","Almond Twist","Blueberry Danish","Orange Juice",NA,NA,NA,NA
"647",647,"Berry Tart","Almond Croissant","Bottled Water",NA,NA,NA,NA,NA
"648",648,"Apple Danish","Blueberry Danish",NA,NA,NA,NA,NA,NA
"649",649,"Lemon Cake","Chocolate Tart","Chocolate Meringue","Almond Twist","Raspberry Lemonade","Single Espresso",NA,NA
"650",650,"Almond Croissant","Apple Danish","Bottled Water",NA,NA,NA,NA,NA
"651",651,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"652",652,"Lemon Cookie","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","Blueberry Danish","Hot Coffee","Cherry Soda",NA
"653",653,"Chocolate Cake","Almond Twist","Chocolate Coffee",NA,NA,NA,NA,NA
"654",654,"Cherry Tart","Chocolate Meringue","Bottled Water",NA,NA,NA,NA,NA
"655",655,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"656",656,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"657",657,"Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA,NA
"658",658,"Chocolate Cake","Vanilla Meringue","Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA
"659",659,"Truffle Cake",NA,NA,NA,NA,NA,NA,NA
"660",660,"Casino Cake","Gongolais Cookie","Cheese Croissant","Orange Juice",NA,NA,NA,NA
"661",661,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"662",662,"Strawberry Cake","Napoleon Cake","Apricot Tart","Chocolate Tart","Almond Twist",NA,NA,NA
"663",663,"Truffle Cake","Gongolais Cookie","Apricot Danish","Almond Bear Claw","Vanilla Frappuccino",NA,NA,NA
"664",664,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"665",665,"Marzipan Cookie","Tuile Cookie","Blueberry Danish","Orange Juice",NA,NA,NA,NA
"666",666,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"667",667,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"668",668,"Blueberry Tart","Apricot Croissant","Hot Coffee","Single Espresso",NA,NA,NA,NA
"669",669,"Ganache Cookie","Lemon Lemonade",NA,NA,NA,NA,NA,NA
"670",670,"Truffle Cake","Gongolais Cookie","Cherry Soda",NA,NA,NA,NA,NA
"671",671,"Raspberry Cookie","Cheese Croissant","Blueberry Danish","Orange Juice","Hot Coffee",NA,NA,NA
"672",672,"Lemon Cake","Coffee Eclair","Chocolate Meringue",NA,NA,NA,NA,NA
"673",673,"Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA,NA
"674",674,"Blueberry Tart","Lemon Tart","Apricot Croissant","Almond Bear Claw","Hot Coffee",NA,NA,NA
"675",675,"Coffee Eclair","Raspberry Cookie","Almond Croissant","Chocolate Coffee",NA,NA,NA,NA
"676",676,"Orange Juice",NA,NA,NA,NA,NA,NA,NA
"677",677,"Casino Cake","Almond Tart","Raspberry Cookie","Orange Juice",NA,NA,NA,NA
"678",678,"Vanilla Meringue","Almond Croissant","Cherry Soda",NA,NA,NA,NA,NA
"679",679,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"680",680,"Apple Tart","Chocolate Meringue","Blueberry Danish","Cherry Soda",NA,NA,NA,NA
"681",681,"Blueberry Tart","Chocolate Tart","Cheese Croissant","Vanilla Frappuccino","Single Espresso",NA,NA,NA
"682",682,"Single Espresso",NA,NA,NA,NA,NA,NA,NA
"683",683,"Marzipan Cookie","Hot Coffee",NA,NA,NA,NA,NA,NA
"684",684,"Lemon Cake","Apple Pie","Ganache Cookie","Orange Juice","Green Tea",NA,NA,NA
"685",685,"Vanilla Eclair","Napoleon Cake","Gongolais Cookie",NA,NA,NA,NA,NA
"686",686,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"687",687,"Chocolate Cake","Casino Cake","Vanilla Meringue","Green Tea","Chocolate Coffee",NA,NA,NA
"688",688,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"689",689,"Almond Tart","Gongolais Cookie","Blueberry Danish",NA,NA,NA,NA,NA
"690",690,"Coffee Eclair","Apple Pie","Berry Tart","Cherry Tart","Raspberry Cookie",NA,NA,NA
"691",691,"Truffle Cake","Gongolais Cookie","Green Tea",NA,NA,NA,NA,NA
"692",692,"Chocolate Tart","Raspberry Cookie","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA
"693",693,"Lemon Cake","Casino Cake","Blackberry Tart","Lemon Tart",NA,NA,NA,NA
"694",694,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"695",695,"Truffle Cake","Apple Tart","Gongolais Cookie","Bottled Water",NA,NA,NA,NA
"696",696,"Vanilla Eclair","Apple Pie","Gongolais Cookie","Almond Twist",NA,NA,NA,NA
"697",697,"Pecan Tart","Walnut Cookie",NA,NA,NA,NA,NA,NA
"698",698,"Coffee Eclair","Napoleon Cake","Apple Pie","Apricot Tart","Almond Twist","Blueberry Danish","Hot Coffee",NA
"699",699,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"700",700,"Opera Cake","Apple Danish","Orange Juice","Single Espresso",NA,NA,NA,NA
"701",701,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"702",702,"Ganache Cookie","Apricot Danish",NA,NA,NA,NA,NA,NA
"703",703,"Chocolate Cake","Casino Cake","Chocolate Coffee",NA,NA,NA,NA,NA
"704",704,"Almond Tart","Cherry Tart","Bottled Water",NA,NA,NA,NA,NA
"705",705,"Chocolate Eclair","Blackberry Tart","Ganache Cookie","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","Raspberry Lemonade","Chocolate Coffee"
"706",706,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"707",707,"Blueberry Tart","Lemon Lemonade",NA,NA,NA,NA,NA,NA
"708",708,"Almond Twist","Green Tea",NA,NA,NA,NA,NA,NA
"709",709,"Coffee Eclair","Blackberry Tart","Walnut Cookie","Single Espresso",NA,NA,NA,NA
"710",710,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"711",711,"Truffle Cake","Gongolais Cookie","Lemon Cookie",NA,NA,NA,NA,NA
"712",712,"Apple Tart","Apricot Tart","Berry Tart","Apricot Croissant",NA,NA,NA,NA
"713",713,"Strawberry Cake","Truffle Cake","Napoleon Cake","Apricot Croissant",NA,NA,NA,NA
"714",714,"Almond Tart","Lemon Lemonade","Bottled Water",NA,NA,NA,NA,NA
"715",715,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"716",716,"Lemon Cake","Apricot Tart","Pecan Tart","Apple Croissant","Hot Coffee",NA,NA,NA
"717",717,"Almond Twist","Vanilla Frappuccino","Cherry Soda",NA,NA,NA,NA,NA
"718",718,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"719",719,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"720",720,"Strawberry Cake","Apple Tart","Apple Croissant",NA,NA,NA,NA,NA
"721",721,"Almond Tart","Cheese Croissant",NA,NA,NA,NA,NA,NA
"722",722,"Berry Tart","Bottled Water",NA,NA,NA,NA,NA,NA
"723",723,"Truffle Cake","Blackberry Tart","Chocolate Croissant",NA,NA,NA,NA,NA
"724",724,"Raspberry Cookie","Apple Danish",NA,NA,NA,NA,NA,NA
"725",725,"Truffle Cake","Walnut Cookie","Apricot Croissant","Apricot Danish","Orange Juice",NA,NA,NA
"726",726,"Opera Cake","Apple Pie","Walnut Cookie",NA,NA,NA,NA,NA
"727",727,"Strawberry Cake","Chocolate Eclair","Vanilla Eclair","Almond Tart","Cherry Tart","Gongolais Cookie","Apricot Danish","Almond Twist"
"728",728,"Ganache Cookie","Lemon Cookie","Marzipan Cookie",NA,NA,NA,NA,NA
"729",729,"Cheese Croissant","Blueberry Danish",NA,NA,NA,NA,NA,NA
"730",730,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"731",731,"Chocolate Eclair","Almond Tart","Bottled Water",NA,NA,NA,NA,NA
"732",732,"Gongolais Cookie",NA,NA,NA,NA,NA,NA,NA
"733",733,"Chocolate Cake","Chocolate Coffee",NA,NA,NA,NA,NA,NA
"734",734,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"735",735,"Opera Cake","Napoleon Cake","Almond Twist","Orange Juice","Bottled Water",NA,NA,NA
"736",736,"Lemon Tart","Ganache Cookie","Raspberry Cookie","Marzipan Cookie","Almond Croissant",NA,NA,NA
"737",737,"Truffle Cake","Lemon Tart","Almond Croissant",NA,NA,NA,NA,NA
"738",738,"Truffle Cake","Blackberry Tart","Lemon Tart","Gongolais Cookie","Raspberry Cookie",NA,NA,NA
"739",739,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"740",740,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"741",741,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"742",742,"Apple Tart","Vanilla Meringue","Apple Croissant","Apple Danish","Raspberry Lemonade","Cherry Soda",NA,NA
"743",743,"Opera Cake","Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA
"744",744,"Almond Tart",NA,NA,NA,NA,NA,NA,NA
"745",745,"Coffee Eclair","Blackberry Tart",NA,NA,NA,NA,NA,NA
"746",746,"Tuile Cookie","Green Tea","Single Espresso",NA,NA,NA,NA,NA
"747",747,"Apple Tart","Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA
"748",748,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"749",749,"Chocolate Tart","Ganache Cookie",NA,NA,NA,NA,NA,NA
"750",750,"Chocolate Cake","Cherry Tart","Lemon Cookie","Green Tea","Cherry Soda",NA,NA,NA
"751",751,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"752",752,"Chocolate Cake","Apple Pie","Cheese Croissant",NA,NA,NA,NA,NA
"753",753,"Opera Cake",NA,NA,NA,NA,NA,NA,NA
"754",754,"Napoleon Cake","Blackberry Tart","Lemon Lemonade",NA,NA,NA,NA,NA
"755",755,"Apple Tart","Almond Croissant","Single Espresso",NA,NA,NA,NA,NA
"756",756,"Hot Coffee",NA,NA,NA,NA,NA,NA,NA
"757",757,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"758",758,"Berry Tart","Lemon Lemonade","Bottled Water",NA,NA,NA,NA,NA
"759",759,"Blackberry Tart","Raspberry Lemonade","Vanilla Frappuccino",NA,NA,NA,NA,NA
"760",760,"Marzipan Cookie","Tuile Cookie","Walnut Cookie",NA,NA,NA,NA,NA
"761",761,"Chocolate Cake","Casino Cake","Raspberry Cookie","Chocolate Coffee",NA,NA,NA,NA
"762",762,"Coffee Eclair","Vanilla Eclair","Apple Pie","Pecan Tart",NA,NA,NA,NA
"763",763,"Chocolate Eclair","Blackberry Tart","Gongolais Cookie","Apricot Croissant",NA,NA,NA,NA
"764",764,"Truffle Cake","Apricot Tart","Vanilla Meringue",NA,NA,NA,NA,NA
"765",765,"Casino Cake","Pecan Tart",NA,NA,NA,NA,NA,NA
"766",766,"Lemon Cake","Coffee Eclair","Blackberry Tart","Cherry Soda",NA,NA,NA,NA
"767",767,"Chocolate Croissant","Hot Coffee",NA,NA,NA,NA,NA,NA
"768",768,"Apple Tart","Lemon Cookie","Apple Croissant","Chocolate Coffee",NA,NA,NA,NA
"769",769,"Vanilla Meringue","Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA
"770",770,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade",NA,NA,NA,NA
"771",771,"Pecan Tart","Marzipan Cookie","Walnut Cookie",NA,NA,NA,NA,NA
"772",772,"Vanilla Meringue",NA,NA,NA,NA,NA,NA,NA
"773",773,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"774",774,"Lemon Cake","Apricot Tart","Walnut Cookie",NA,NA,NA,NA,NA
"775",775,"Apple Pie","Raspberry Cookie","Chocolate Meringue","Apple Danish","Almond Bear Claw","Hot Coffee",NA,NA
"776",776,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"777",777,"Gongolais Cookie","Almond Croissant","Blueberry Danish",NA,NA,NA,NA,NA
"778",778,"Cheese Croissant","Orange Juice","Hot Coffee","Vanilla Frappuccino",NA,NA,NA,NA
"779",779,"Chocolate Cake","Casino Cake","Apple Tart","Blueberry Danish","Raspberry Lemonade","Chocolate Coffee","Single Espresso",NA
"780",780,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"781",781,"Apple Tart","Chocolate Tart","Marzipan Cookie","Green Tea","Hot Coffee",NA,NA,NA
"782",782,"Chocolate Tart","Vanilla Frappuccino",NA,NA,NA,NA,NA,NA
"783",783,"Apple Tart","Apple Croissant","Apple Danish","Cherry Soda",NA,NA,NA,NA
"784",784,"Vanilla Eclair","Pecan Tart","Walnut Cookie","Apricot Croissant","Chocolate Coffee",NA,NA,NA
"785",785,"Almond Tart","Gongolais Cookie","Raspberry Cookie","Vanilla Meringue","Apple Danish",NA,NA,NA
"786",786,"Coffee Eclair","Pecan Tart","Vanilla Meringue","Bottled Water","Vanilla Frappuccino",NA,NA,NA
"787",787,"Casino Cake","Cherry Tart","Marzipan Cookie","Tuile Cookie","Cheese Croissant",NA,NA,NA
"788",788,"Berry Tart","Ganache Cookie","Raspberry Cookie","Lemon Cookie","Almond Croissant","Orange Juice","Chocolate Coffee",NA
"789",789,"Cherry Tart","Apricot Danish",NA,NA,NA,NA,NA,NA
"790",790,"Lemon Cake",NA,NA,NA,NA,NA,NA,NA
"791",791,"Chocolate Cake","Berry Tart","Pecan Tart","Bottled Water","Chocolate Coffee",NA,NA,NA
"792",792,"Truffle Cake","Coffee Eclair","Apple Pie","Lemon Cookie","Marzipan Cookie",NA,NA,NA
"793",793,"Chocolate Cake","Cherry Tart","Chocolate Meringue","Blueberry Danish",NA,NA,NA,NA
"794",794,"Lemon Cake","Lemon Tart","Marzipan Cookie",NA,NA,NA,NA,NA
"795",795,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"796",796,"Blueberry Tart",NA,NA,NA,NA,NA,NA,NA
"797",797,"Chocolate Cake","Chocolate Eclair","Tuile Cookie","Cheese Croissant","Apricot Danish","Chocolate Coffee","Cherry Soda",NA
"798",798,"Lemon Cake","Lemon Tart","Bottled Water",NA,NA,NA,NA,NA
"799",799,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"800",800,"Chocolate Eclair","Apple Croissant",NA,NA,NA,NA,NA,NA
"801",801,"Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea",NA,NA,NA
"802",802,"Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA,NA
"803",803,"Lemon Cake","Opera Cake","Lemon Tart","Walnut Cookie","Apple Croissant","Bottled Water",NA,NA
"804",804,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"805",805,"Marzipan Cookie","Apple Croissant","Apricot Croissant","Apple Danish","Chocolate Coffee",NA,NA,NA
"806",806,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"807",807,"Lemon Cake","Lemon Tart","Chocolate Croissant","Bottled Water",NA,NA,NA,NA
"808",808,"Chocolate Cake","Casino Cake","Coffee Eclair","Cherry Tart","Cherry Soda",NA,NA,NA
"809",809,"Berry Tart","Lemon Tart",NA,NA,NA,NA,NA,NA
"810",810,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"811",811,"Truffle Cake","Apricot Tart","Gongolais Cookie","Almond Croissant",NA,NA,NA,NA
"812",812,"Chocolate Tart","Walnut Cookie","Vanilla Frappuccino",NA,NA,NA,NA,NA
"813",813,"Apricot Tart","Marzipan Cookie","Tuile Cookie","Orange Juice","Cherry Soda",NA,NA,NA
"814",814,"Lemon Cake","Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA
"815",815,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"816",816,"Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee",NA,NA,NA,NA
"817",817,"Chocolate Cake","Opera Cake","Coffee Eclair","Gongolais Cookie","Almond Twist","Blueberry Danish","Lemon Lemonade",NA
"818",818,"Lemon Cake","Lemon Tart",NA,NA,NA,NA,NA,NA
"819",819,"Gongolais Cookie","Vanilla Meringue",NA,NA,NA,NA,NA,NA
"820",820,"Cheese Croissant","Almond Twist","Orange Juice",NA,NA,NA,NA,NA
"821",821,"Strawberry Cake","Vanilla Eclair","Apricot Tart","Marzipan Cookie","Tuile Cookie","Chocolate Coffee",NA,NA
"822",822,"Marzipan Cookie","Tuile Cookie","Lemon Lemonade",NA,NA,NA,NA,NA
"823",823,"Marzipan Cookie","Tuile Cookie",NA,NA,NA,NA,NA,NA
"824",824,"Cheese Croissant","Orange Juice",NA,NA,NA,NA,NA,NA
"825",825,"Truffle Cake","Gongolais Cookie",NA,NA,NA,NA,NA,NA
"826",826,"Berry Tart","Gongolais Cookie","Bottled Water",NA,NA,NA,NA,NA
"827",827,"Blueberry Tart","Apricot Croissant","Hot Coffee",NA,NA,NA,NA,NA
"828",828,"Opera Cake","Blueberry Tart","Tuile Cookie","Cherry Soda",NA,NA,NA,NA
"829",829,"Gongolais Cookie","Raspberry Cookie","Lemon Cookie","Blueberry Danish",NA,NA,NA,NA
"830",830,"Blackberry Tart","Vanilla Meringue","Tuile Cookie","Cheese Croissant","Apple Danish",NA,NA,NA
"831",831,"Coffee Eclair","Blackberry Tart","Single Espresso",NA,NA,NA,NA,NA
"832",832,"Blackberry Tart","Gongolais Cookie","Marzipan Cookie","Apple Croissant","Cheese Croissant","Lemon Lemonade",NA,NA
"833",833,"Cherry Tart","Apricot Danish","Raspberry Lemonade","Green Tea","Single Espresso",NA,NA,NA
"834",834,"Strawberry Cake","Napoleon Cake",NA,NA,NA,NA,NA,NA
"835",835,"Apple Tart","Apple Croissant","Apple Danish",NA,NA,NA,NA,NA
"836",836,"Lemon Cake","Lemon Tart","Tuile Cookie","Apple Croissant","Almond Bear Claw","Bottled Water","Cherry Soda",NA
"837",837,"Strawberry Cake","Napoleon Cake","Cherry Tart",NA,NA,NA,NA,NA
"838",838,"Chocolate Eclair","Apricot Croissant","Chocolate Croissant",NA,NA,NA,NA,NA
"839",839,"Blackberry Tart","Orange Juice",NA,NA,NA,NA,NA,NA
"840",840,"Apricot Tart","Marzipan Cookie","Tuile Cookie","Apple Danish",NA,NA,NA,NA
"841",841,"Coffee Eclair","Blackberry Tart","Gongolais Cookie","Almond Twist","Green Tea","Single Espresso",NA,NA
"842",842,"Coffee Eclair","Almond Croissant","Green Tea",NA,NA,NA,NA,NA
