"","ReceiptID","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8"
"2744","2744","Berry Tart","Cheese Croissant","Bottled Water","","","","",""
"2745","2745","Opera Cake","Strawberry Cake","Napoleon Cake","","","","",""
"2746","2746","Strawberry Cake","Vanilla Eclair","Napoleon Cake","Apricot Danish","Raspberry Lemonade","","",""
"2747","2747","Raspberry Cookie","Cherry Soda","","","","","",""
"2748","2748","Blueberry Tart","Apricot Croissant","Green Tea","Hot Coffee","","","",""
"2749","2749","Apricot Croissant","Apricot Danish","","","","","",""
"2750","2750","Orange Juice","","","","","","",""
"2751","2751","Gongolais Cookie","Lemon Lemonade","Chocolate Coffee","","","","",""
"2752","2752","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2753","2753","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"2754","2754","Almond Bear Claw","Bottled Water","Single Espresso","","","","",""
"2755","2755","Opera Cake","Chocolate Eclair","Vanilla Eclair","Walnut Cookie","Cheese Croissant","","",""
"2756","2756","Casino Cake","","","","","","",""
"2757","2757","Cheese Croissant","Apricot Danish","Bottled Water","","","","",""
"2758","2758","Apple Tart","Raspberry Cookie","Almond Twist","","","","",""
"2759","2759","Opera Cake","Apricot Tart","Blueberry Tart","","","","",""
"2760","2760","Napoleon Cake","Blueberry Tart","Apricot Croissant","Almond Twist","Hot Coffee","","",""
"2761","2761","Berry Tart","Lemon Lemonade","Bottled Water","","","","",""
"2762","2762","Coffee Eclair","Napoleon Cake","Berry Tart","Bottled Water","","","",""
"2763","2763","Apple Pie","Gongolais Cookie","Almond Croissant","Orange Juice","Chocolate Coffee","","",""
"2764","2764","Strawberry Cake","Lemon Tart","Chocolate Coffee","","","","",""
"2765","2765","Strawberry Cake","Vanilla Eclair","Apple Tart","Vanilla Meringue","Raspberry Lemonade","Green Tea","",""
"2766","2766","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2767","2767","Truffle Cake","Vanilla Eclair","Gongolais Cookie","","","","",""
"2768","2768","Chocolate Cake","Casino Cake","Chocolate Meringue","Chocolate Coffee","","","",""
"2769","2769","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2770","2770","Vanilla Eclair","Apple Pie","Almond Twist","Lemon Lemonade","","","",""
"2771","2771","Chocolate Eclair","Berry Tart","Pecan Tart","Bottled Water","Hot Coffee","","",""
"2772","2772","Lemon Cake","Lemon Tart","Lemon Cookie","","","","",""
"2773","2773","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"2774","2774","Truffle Cake","Vanilla Eclair","Berry Tart","Ganache Cookie","Lemon Cookie","Chocolate Croissant","Blueberry Danish","Raspberry Lemonade"
"2775","2775","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2776","2776","Berry Tart","Almond Twist","Bottled Water","","","","",""
"2777","2777","Truffle Cake","Apple Pie","Gongolais Cookie","Single Espresso","","","",""
"2778","2778","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"2779","2779","Coffee Eclair","Blackberry Tart","Almond Croissant","Cheese Croissant","Single Espresso","","",""
"2780","2780","Marzipan Cookie","Tuile Cookie","Bottled Water","Chocolate Coffee","","","",""
"2781","2781","Berry Tart","Chocolate Meringue","Apple Croissant","","","","",""
"2782","2782","Strawberry Cake","Blackberry Tart","Cherry Soda","","","","",""
"2783","2783","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"2784","2784","Cheese Croissant","Orange Juice","Vanilla Frappuccino","","","","",""
"2785","2785","Chocolate Eclair","Ganache Cookie","Raspberry Cookie","Tuile Cookie","Cherry Soda","","",""
"2786","2786","Truffle Cake","Coffee Eclair","Blackberry Tart","Single Espresso","","","",""
"2787","2787","Lemon Tart","Marzipan Cookie","Apricot Danish","Apple Danish","","","",""
"2788","2788","Cheese Croissant","Raspberry Lemonade","Orange Juice","","","","",""
"2789","2789","Blueberry Tart","Pecan Tart","Ganache Cookie","Raspberry Cookie","Almond Bear Claw","Green Tea","",""
"2790","2790","Chocolate Croissant","","","","","","",""
"2791","2791","Cherry Tart","Tuile Cookie","Apricot Croissant","Cheese Croissant","","","",""
"2792","2792","Truffle Cake","Vanilla Eclair","Gongolais Cookie","Apple Danish","","","",""
"2793","2793","Opera Cake","Apple Pie","Cherry Tart","Apricot Danish","Green Tea","","",""
"2794","2794","Coffee Eclair","Blackberry Tart","Chocolate Meringue","Apple Croissant","Raspberry Lemonade","Green Tea","Cherry Soda","Single Espresso"
"2795","2795","Almond Twist","Almond Bear Claw","","","","","",""
"2796","2796","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"2797","2797","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2798","2798","Strawberry Cake","Ganache Cookie","Tuile Cookie","Walnut Cookie","Lemon Lemonade","","",""
"2799","2799","Lemon Cake","Lemon Tart","Chocolate Meringue","Raspberry Lemonade","","","",""
"2800","2800","Chocolate Cake","Coffee Eclair","Blackberry Tart","","","","",""
"2801","2801","Chocolate Cake","Casino Cake","Chocolate Eclair","Chocolate Coffee","","","",""
"2802","2802","Coffee Eclair","Blackberry Tart","Ganache Cookie","Almond Bear Claw","","","",""
"2803","2803","Chocolate Eclair","Berry Tart","Tuile Cookie","Lemon Lemonade","","","",""
"2804","2804","Napoleon Cake","Apple Pie","Chocolate Meringue","Vanilla Meringue","Raspberry Lemonade","Cherry Soda","",""
"2805","2805","Berry Tart","Bottled Water","","","","","",""
"2806","2806","Marzipan Cookie","Tuile Cookie","","","","","",""
"2807","2807","Opera Cake","Cherry Tart","Tuile Cookie","Apricot Danish","","","",""
"2808","2808","Chocolate Cake","Truffle Cake","","","","","",""
"2809","2809","Strawberry Cake","Napoleon Cake","","","","","",""
"2810","2810","Berry Tart","Blueberry Tart","Chocolate Croissant","Orange Juice","","","",""
"2811","2811","Almond Tart","Apricot Croissant","Lemon Lemonade","Green Tea","","","",""
"2812","2812","Berry Tart","Bottled Water","Single Espresso","","","","",""
"2813","2813","Opera Cake","Apple Pie","Cherry Tart","Apricot Danish","Almond Bear Claw","","",""
"2814","2814","Opera Cake","Apple Tart","Blackberry Tart","Walnut Cookie","","","",""
"2815","2815","Chocolate Eclair","Marzipan Cookie","Tuile Cookie","","","","",""
"2816","2816","Apricot Tart","Cherry Tart","Almond Twist","Blueberry Danish","Bottled Water","","",""
"2817","2817","Strawberry Cake","Chocolate Meringue","Blueberry Danish","Cherry Soda","","","",""
"2818","2818","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"2819","2819","Cherry Tart","Lemon Tart","Almond Croissant","Apple Croissant","Chocolate Croissant","Orange Juice","Cherry Soda",""
"2820","2820","Apricot Croissant","Lemon Lemonade","","","","","",""
"2821","2821","Chocolate Tart","Vanilla Frappuccino","","","","","",""
"2822","2822","Opera Cake","Cherry Tart","Walnut Cookie","Apple Croissant","Apricot Danish","Vanilla Frappuccino","",""
"2823","2823","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"2824","2824","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2825","2825","Lemon Cake","Marzipan Cookie","Chocolate Croissant","Apricot Danish","Apple Danish","Orange Juice","",""
"2826","2826","Strawberry Cake","Marzipan Cookie","Almond Croissant","Orange Juice","","","",""
"2827","2827","Apricot Tart","Raspberry Cookie","Chocolate Croissant","Raspberry Lemonade","","","",""
"2828","2828","Lemon Tart","Cheese Croissant","Chocolate Coffee","","","","",""
"2829","2829","Chocolate Meringue","Blueberry Danish","","","","","",""
"2830","2830","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"2831","2831","Strawberry Cake","Apricot Tart","Blackberry Tart","","","","",""
"2832","2832","Marzipan Cookie","Tuile Cookie","Walnut Cookie","Almond Croissant","Hot Coffee","","",""
"2833","2833","Walnut Cookie","Chocolate Coffee","","","","","",""
"2834","2834","Truffle Cake","Ganache Cookie","Gongolais Cookie","Lemon Lemonade","","","",""
"2835","2835","Coffee Eclair","Napoleon Cake","","","","","",""
"2836","2836","Truffle Cake","Chocolate Eclair","Almond Tart","Blackberry Tart","Almond Croissant","","",""
"2837","2837","Lemon Cake","Napoleon Cake","Apple Pie","Blueberry Danish","","","",""
"2838","2838","Opera Cake","Chocolate Meringue","Cherry Soda","","","","",""
"2839","2839","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"2840","2840","Truffle Cake","Chocolate Meringue","Walnut Cookie","","","","",""
"2841","2841","Blackberry Tart","Apricot Croissant","Lemon Lemonade","","","","",""
"2842","2842","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2843","2843","Lemon Cake","Opera Cake","Apple Croissant","","","","",""
"2844","2844","Truffle Cake","Chocolate Croissant","Hot Coffee","","","","",""
"2845","2845","Apricot Croissant","Raspberry Lemonade","","","","","",""
"2846","2846","Truffle Cake","Gongolais Cookie","","","","","",""
"2847","2847","Chocolate Cake","Casino Cake","Walnut Cookie","Almond Twist","Chocolate Coffee","","",""
"2848","2848","Coffee Eclair","Apple Pie","Almond Twist","","","","",""
"2849","2849","Vanilla Eclair","Apple Croissant","Apricot Danish","","","","",""
"2850","2850","Casino Cake","","","","","","",""
"2851","2851","Strawberry Cake","Napoleon Cake","","","","","",""
"2852","2852","Apple Tart","Lemon Tart","Apple Croissant","Apple Danish","","","",""
"2853","2853","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2854","2854","Opera Cake","Chocolate Tart","Ganache Cookie","Raspberry Cookie","Cheese Croissant","Chocolate Croissant","Bottled Water",""
"2855","2855","Apple Pie","Chocolate Tart","Vanilla Frappuccino","","","","",""
"2856","2856","Chocolate Croissant","Green Tea","","","","","",""
"2857","2857","Lemon Cake","Apple Croissant","Chocolate Croissant","Raspberry Lemonade","","","",""
"2858","2858","Casino Cake","Almond Tart","Cheese Croissant","Orange Juice","Cherry Soda","","",""
"2859","2859","Apricot Croissant","Raspberry Lemonade","Orange Juice","Vanilla Frappuccino","","","",""
"2860","2860","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"2861","2861","Lemon Cake","Vanilla Frappuccino","","","","","",""
"2862","2862","Vanilla Meringue","Tuile Cookie","Bottled Water","Chocolate Coffee","Single Espresso","","",""
"2863","2863","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2864","2864","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"2865","2865","Chocolate Cake","","","","","","",""
"2866","2866","Lemon Cake","Opera Cake","Blueberry Danish","","","","",""
"2867","2867","Chocolate Cake","Hot Coffee","","","","","",""
"2868","2868","Raspberry Cookie","Hot Coffee","","","","","",""
"2869","2869","Apple Pie","Ganache Cookie","Apple Croissant","Apricot Croissant","Almond Bear Claw","Lemon Lemonade","",""
"2870","2870","Almond Tart","Apple Pie","Blackberry Tart","Pecan Tart","Chocolate Coffee","","",""
"2871","2871","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2872","2872","Lemon Tart","Almond Bear Claw","Vanilla Frappuccino","Cherry Soda","","","",""
"2873","2873","Casino Cake","Coffee Eclair","Napoleon Cake","Cherry Tart","Apricot Danish","","",""
"2874","2874","Strawberry Cake","Napoleon Cake","","","","","",""
"2875","2875","Berry Tart","Lemon Lemonade","Bottled Water","","","","",""
"2876","2876","Casino Cake","Chocolate Tart","Apple Danish","","","","",""
"2877","2877","Strawberry Cake","Cheese Croissant","Orange Juice","Bottled Water","","","",""
"2878","2878","Chocolate Cake","Casino Cake","Cherry Tart","Chocolate Croissant","Chocolate Coffee","","",""
"2879","2879","Chocolate Cake","Almond Tart","Apple Tart","Blackberry Tart","Blueberry Tart","Lemon Cookie","Bottled Water",""
"2880","2880","Chocolate Eclair","Apple Pie","Blackberry Tart","Hot Coffee","","","",""
"2881","2881","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","","","",""
"2882","2882","Berry Tart","Bottled Water","","","","","",""
"2883","2883","Almond Bear Claw","Blueberry Danish","","","","","",""
"2884","2884","Marzipan Cookie","Tuile Cookie","","","","","",""
"2885","2885","Cherry Tart","Raspberry Lemonade","Bottled Water","","","","",""
"2886","2886","Marzipan Cookie","Tuile Cookie","Chocolate Croissant","","","","",""
"2887","2887","Vanilla Eclair","Blackberry Tart","Lemon Tart","Apple Croissant","Apricot Danish","Green Tea","Vanilla Frappuccino",""
"2888","2888","Orange Juice","","","","","","",""
"2889","2889","Cheese Croissant","Vanilla Frappuccino","Single Espresso","","","","",""
"2890","2890","Marzipan Cookie","Tuile Cookie","Single Espresso","","","","",""
"2891","2891","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2892","2892","Hot Coffee","","","","","","",""
"2893","2893","Chocolate Eclair","Napoleon Cake","Walnut Cookie","Bottled Water","","","",""
"2894","2894","Strawberry Cake","Napoleon Cake","Cheese Croissant","","","","",""
"2895","2895","Lemon Cake","Chocolate Meringue","Apple Croissant","Apricot Danish","","","",""
"2896","2896","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"2897","2897","Coffee Eclair","Apple Tart","Lemon Cookie","Apricot Danish","","","",""
"2898","2898","Gongolais Cookie","","","","","","",""
"2899","2899","Cherry Tart","Raspberry Cookie","Apricot Danish","","","","",""
"2900","2900","Coffee Eclair","Orange Juice","","","","","",""
"2901","2901","Gongolais Cookie","Blueberry Danish","Lemon Lemonade","","","","",""
"2902","2902","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2903","2903","Cheese Croissant","Orange Juice","","","","","",""
"2904","2904","Lemon Cake","Opera Cake","Apple Pie","Blueberry Tart","Chocolate Tart","Gongolais Cookie","Cherry Soda",""
"2905","2905","Vanilla Eclair","Apricot Tart","Apricot Danish","Lemon Lemonade","","","",""
"2906","2906","Strawberry Cake","Truffle Cake","Napoleon Cake","Blueberry Tart","Apple Croissant","Almond Twist","Orange Juice",""
"2907","2907","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"2908","2908","Lemon Cake","Apple Danish","Almond Twist","","","","",""
"2909","2909","Casino Cake","Vanilla Eclair","Apple Tart","Marzipan Cookie","Tuile Cookie","","",""
"2910","2910","Lemon Cake","Lemon Cookie","Walnut Cookie","Hot Coffee","","","",""
"2911","2911","Chocolate Cake","Chocolate Coffee","","","","","",""
"2912","2912","Gongolais Cookie","Marzipan Cookie","Walnut Cookie","Orange Juice","","","",""
"2913","2913","Chocolate Cake","","","","","","",""
"2914","2914","Orange Juice","","","","","","",""
"2915","2915","Gongolais Cookie","Raspberry Cookie","Walnut Cookie","Orange Juice","","","",""
"2916","2916","Strawberry Cake","Napoleon Cake","Lemon Lemonade","","","","",""
"2917","2917","Orange Juice","","","","","","",""
"2918","2918","Pecan Tart","Gongolais Cookie","Orange Juice","","","","",""
"2919","2919","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2920","2920","Lemon Cake","Almond Twist","","","","","",""
"2921","2921","Blueberry Tart","Chocolate Tart","Almond Twist","","","","",""
"2922","2922","Lemon Cake","Lemon Tart","Chocolate Coffee","","","","",""
"2923","2923","Truffle Cake","Gongolais Cookie","Almond Twist","","","","",""
"2924","2924","Apple Tart","Blackberry Tart","Gongolais Cookie","Chocolate Meringue","Apple Croissant","Apple Danish","Almond Twist","Cherry Soda"
"2925","2925","Truffle Cake","Gongolais Cookie","","","","","",""
"2926","2926","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2927","2927","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2928","2928","Berry Tart","Blackberry Tart","Bottled Water","","","","",""
"2929","2929","Chocolate Cake","Chocolate Eclair","Blackberry Tart","","","","",""
"2930","2930","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"2931","2931","Truffle Cake","Napoleon Cake","Gongolais Cookie","Tuile Cookie","Apple Croissant","","",""
"2932","2932","Lemon Tart","Cheese Croissant","Almond Bear Claw","Orange Juice","","","",""
"2933","2933","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2934","2934","Almond Tart","Cherry Tart","Blueberry Danish","","","","",""
"2935","2935","Raspberry Cookie","Lemon Cookie","Cheese Croissant","Orange Juice","","","",""
"2936","2936","Truffle Cake","Gongolais Cookie","","","","","",""
"2937","2937","Strawberry Cake","Napoleon Cake","","","","","",""
"2938","2938","Cherry Tart","Chocolate Coffee","","","","","",""
"2939","2939","Opera Cake","Blueberry Tart","Cherry Tart","Ganache Cookie","Apricot Danish","Blueberry Danish","",""
"2940","2940","Strawberry Cake","Napoleon Cake","Marzipan Cookie","Almond Croissant","Green Tea","","",""
"2941","2941","Hot Coffee","Cherry Soda","","","","","",""
"2942","2942","Apple Tart","Almond Croissant","Apple Croissant","Apple Danish","Cherry Soda","","",""
"2943","2943","Truffle Cake","Chocolate Eclair","Berry Tart","Blackberry Tart","Gongolais Cookie","Apple Croissant","Blueberry Danish",""
"2944","2944","Blackberry Tart","Tuile Cookie","","","","","",""
"2945","2945","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2946","2946","Chocolate Cake","Apple Croissant","Apricot Croissant","","","","",""
"2947","2947","Truffle Cake","Raspberry Cookie","Apricot Croissant","Orange Juice","Single Espresso","","",""
"2948","2948","Almond Croissant","Cheese Croissant","Almond Bear Claw","Lemon Lemonade","Orange Juice","","",""
"2949","2949","Opera Cake","Almond Bear Claw","","","","","",""
"2950","2950","Opera Cake","Chocolate Eclair","Coffee Eclair","Apple Croissant","Chocolate Coffee","","",""
"2951","2951","Chocolate Cake","Casino Cake","Chocolate Eclair","Chocolate Coffee","","","",""
"2952","2952","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"2953","2953","Lemon Cake","Cherry Tart","","","","","",""
"2954","2954","Lemon Cake","Opera Cake","Pecan Tart","Walnut Cookie","","","",""
"2955","2955","Lemon Cake","Strawberry Cake","Lemon Tart","Chocolate Coffee","","","",""
"2956","2956","Apple Pie","Lemon Cookie","Chocolate Coffee","","","","",""
"2957","2957","Chocolate Cake","Cherry Tart","Almond Croissant","Blueberry Danish","","","",""
"2958","2958","Apricot Tart","Blueberry Tart","Apricot Croissant","Orange Juice","Hot Coffee","Chocolate Coffee","",""
"2959","2959","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"2960","2960","Chocolate Cake","Pecan Tart","Single Espresso","","","","",""
"2961","2961","Blueberry Tart","Almond Croissant","","","","","",""
"2962","2962","Lemon Cake","Almond Tart","Marzipan Cookie","Chocolate Coffee","","","",""
"2963","2963","Chocolate Cake","Strawberry Cake","Truffle Cake","Apple Tart","Bottled Water","Cherry Soda","",""
"2964","2964","Strawberry Cake","Almond Croissant","Chocolate Coffee","","","","",""
"2965","2965","Strawberry Cake","Napoleon Cake","Bottled Water","","","","",""
"2966","2966","Blueberry Tart","Apricot Croissant","Apple Danish","Hot Coffee","","","",""
"2967","2967","Casino Cake","Napoleon Cake","Berry Tart","Bottled Water","","","",""
"2968","2968","Truffle Cake","Gongolais Cookie","Marzipan Cookie","","","","",""
"2969","2969","Ganache Cookie","Lemon Cookie","Apricot Croissant","","","","",""
"2970","2970","Truffle Cake","Gongolais Cookie","","","","","",""
"2971","2971","Gongolais Cookie","Cheese Croissant","Orange Juice","","","","",""
"2972","2972","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2973","2973","Opera Cake","Truffle Cake","Cherry Tart","Apricot Danish","","","",""
"2974","2974","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"2975","2975","Cherry Soda","","","","","","",""
"2976","2976","Coffee Eclair","Blackberry Tart","Raspberry Cookie","Almond Bear Claw","Single Espresso","","",""
"2977","2977","Blackberry Tart","Raspberry Cookie","Tuile Cookie","Walnut Cookie","","","",""
"2978","2978","Truffle Cake","Blackberry Tart","Apricot Croissant","Raspberry Lemonade","","","",""
"2979","2979","Vanilla Eclair","Berry Tart","Raspberry Cookie","Walnut Cookie","Almond Twist","Bottled Water","",""
"2980","2980","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"2981","2981","Marzipan Cookie","Tuile Cookie","","","","","",""
"2982","2982","Truffle Cake","Gongolais Cookie","Tuile Cookie","","","","",""
"2983","2983","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"2984","2984","Apple Pie","Tuile Cookie","Apple Croissant","","","","",""
"2985","2985","Almond Bear Claw","","","","","","",""
"2986","2986","Berry Tart","Bottled Water","","","","","",""
"2987","2987","Vanilla Eclair","Almond Tart","Apple Pie","Cherry Tart","Vanilla Meringue","Almond Croissant","Chocolate Coffee","Cherry Soda"
"2988","2988","Cheese Croissant","Orange Juice","","","","","",""
"2989","2989","Truffle Cake","Almond Tart","Apricot Croissant","","","","",""
"2990","2990","Vanilla Eclair","Apricot Croissant","","","","","",""
"2991","2991","Marzipan Cookie","Tuile Cookie","Apricot Danish","","","","",""
"2992","2992","Chocolate Cake","Blueberry Tart","Pecan Tart","Marzipan Cookie","","","",""
"2993","2993","Chocolate Tart","Chocolate Croissant","Orange Juice","Vanilla Frappuccino","","","",""
"2994","2994","Strawberry Cake","Apricot Tart","Blueberry Tart","Cherry Tart","Chocolate Meringue","Vanilla Meringue","Marzipan Cookie","Tuile Cookie"
"2995","2995","Blackberry Tart","Cherry Tart","Marzipan Cookie","Raspberry Lemonade","","","",""
"2996","2996","Apple Pie","Apple Croissant","Blueberry Danish","Orange Juice","","","",""
"2997","2997","Lemon Cake","Lemon Tart","","","","","",""
"2998","2998","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"2999","2999","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"3000","3000","Lemon Cake","Tuile Cookie","Lemon Lemonade","","","","",""
"3001","3001","Truffle Cake","Chocolate Eclair","Cherry Tart","Walnut Cookie","Apricot Croissant","Orange Juice","Green Tea","Vanilla Frappuccino"
"3002","3002","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3003","3003","Truffle Cake","Gongolais Cookie","Tuile Cookie","","","","",""
"3004","3004","Lemon Cake","Strawberry Cake","Truffle Cake","Napoleon Cake","Chocolate Tart","Marzipan Cookie","",""
"3005","3005","Vanilla Meringue","Marzipan Cookie","Tuile Cookie","","","","",""
"3006","3006","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3007","3007","Coffee Eclair","Apple Pie","Marzipan Cookie","Almond Twist","Hot Coffee","","",""
"3008","3008","Strawberry Cake","Marzipan Cookie","Tuile Cookie","","","","",""
"3009","3009","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3010","3010","Marzipan Cookie","","","","","","",""
"3011","3011","Apple Tart","","","","","","",""
"3012","3012","Napoleon Cake","Chocolate Tart","Cherry Tart","Raspberry Cookie","Bottled Water","","",""
"3013","3013","Truffle Cake","Apple Tart","Gongolais Cookie","Cheese Croissant","Orange Juice","","",""
"3014","3014","Coffee Eclair","Blackberry Tart","Single Espresso","","","","",""
"3015","3015","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3016","3016","Coffee Eclair","Apple Pie","Almond Twist","Hot Coffee","","","",""
"3017","3017","Chocolate Cake","Apricot Tart","Raspberry Cookie","Raspberry Lemonade","","","",""
"3018","3018","Chocolate Cake","Lemon Cake","Lemon Tart","","","","",""
"3019","3019","Opera Cake","Cherry Tart","Apricot Danish","","","","",""
"3020","3020","Gongolais Cookie","Almond Twist","","","","","",""
"3021","3021","Blueberry Tart","Apricot Croissant","","","","","",""
"3022","3022","Chocolate Cake","Casino Cake","Cherry Tart","Chocolate Coffee","","","",""
"3023","3023","Coffee Eclair","Apple Pie","Chocolate Meringue","Almond Twist","","","",""
"3024","3024","Lemon Cake","Opera Cake","Lemon Tart","","","","",""
"3025","3025","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"3026","3026","Raspberry Cookie","Lemon Cookie","Lemon Lemonade","Raspberry Lemonade","Green Tea","","",""
"3027","3027","Lemon Cookie","Walnut Cookie","Apricot Croissant","","","","",""
"3028","3028","Casino Cake","Opera Cake","Coffee Eclair","Ganache Cookie","Chocolate Croissant","","",""
"3029","3029","Chocolate Cake","Casino Cake","Chocolate Coffee","","","","",""
"3030","3030","Berry Tart","Chocolate Croissant","Bottled Water","","","","",""
"3031","3031","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"3032","3032","Coffee Eclair","Almond Tart","Ganache Cookie","Almond Twist","Blueberry Danish","Raspberry Lemonade","Vanilla Frappuccino",""
"3033","3033","Almond Tart","Lemon Tart","Cheese Croissant","Apple Danish","Orange Juice","Vanilla Frappuccino","",""
"3034","3034","Truffle Cake","Gongolais Cookie","Almond Bear Claw","","","","",""
"3035","3035","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"3036","3036","Cheese Croissant","Apple Danish","Orange Juice","","","","",""
"3037","3037","Lemon Cake","Truffle Cake","Vanilla Eclair","Gongolais Cookie","Single Espresso","","",""
"3038","3038","Almond Tart","Apple Pie","Apple Tart","","","","",""
"3039","3039","Apricot Tart","Ganache Cookie","Chocolate Meringue","","","","",""
"3040","3040","Coffee Eclair","Blackberry Tart","Pecan Tart","Single Espresso","","","",""
"3041","3041","Strawberry Cake","Napoleon Cake","","","","","",""
"3042","3042","Lemon Cake","Opera Cake","Cherry Tart","Gongolais Cookie","Almond Croissant","Apricot Danish","",""
"3043","3043","Chocolate Tart","Walnut Cookie","Vanilla Frappuccino","","","","",""
"3044","3044","Apple Pie","","","","","","",""
"3045","3045","Blueberry Tart","Apricot Croissant","Hot Coffee","","","","",""
"3046","3046","Ganache Cookie","Apricot Croissant","Hot Coffee","","","","",""
"3047","3047","Vanilla Eclair","Apple Tart","Blackberry Tart","Cherry Tart","Almond Twist","Raspberry Lemonade","Green Tea",""
"3048","3048","Berry Tart","Bottled Water","","","","","",""
"3049","3049","Lemon Cake","Truffle Cake","Vanilla Eclair","Almond Croissant","Almond Bear Claw","Lemon Lemonade","",""
"3050","3050","Truffle Cake","Blueberry Tart","Gongolais Cookie","Lemon Cookie","Vanilla Meringue","Almond Bear Claw","",""
"3051","3051","Truffle Cake","Gongolais Cookie","","","","","",""
"3052","3052","Marzipan Cookie","Tuile Cookie","","","","","",""
"3053","3053","Berry Tart","Blueberry Danish","Bottled Water","Chocolate Coffee","","","",""
"3054","3054","Apple Tart","Apple Croissant","Apple Danish","Cherry Soda","","","",""
"3055","3055","Marzipan Cookie","Tuile Cookie","","","","","",""
"3056","3056","Coffee Eclair","Lemon Tart","","","","","",""
"3057","3057","Casino Cake","Coffee Eclair","Gongolais Cookie","Almond Twist","","","",""
"3058","3058","Apricot Tart","Apple Danish","","","","","",""
"3059","3059","Napoleon Cake","Vanilla Meringue","","","","","",""
"3060","3060","Coffee Eclair","Blackberry Tart","","","","","",""
"3061","3061","Cheese Croissant","","","","","","",""
"3062","3062","Vanilla Eclair","Apricot Danish","Almond Twist","","","","",""
"3063","3063","Chocolate Cake","Casino Cake","Orange Juice","Chocolate Coffee","","","",""
"3064","3064","Lemon Cake","Berry Tart","Lemon Tart","Ganache Cookie","","","",""
"3065","3065","Pecan Tart","Chocolate Meringue","Almond Twist","","","","",""
"3066","3066","Truffle Cake","Apricot Tart","Gongolais Cookie","","","","",""
"3067","3067","Apricot Tart","Gongolais Cookie","Orange Juice","","","","",""
"3068","3068","Vanilla Eclair","Apple Tart","Blueberry Tart","Ganache Cookie","Marzipan Cookie","","",""
"3069","3069","Truffle Cake","Gongolais Cookie","Walnut Cookie","","","","",""
"3070","3070","Berry Tart","Blueberry Tart","Gongolais Cookie","Apricot Croissant","Chocolate Croissant","","",""
